source_entity_ref,metric_name,metric_value,timestamp,model_type,dimensions
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9406,2026-05-23T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9312,2026-05-23T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9329,2026-05-24T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9475,2026-05-24T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9335,2026-05-24T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9373,2026-05-24T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9447,2026-05-24T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9462,2026-05-26T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9309,2026-05-26T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.935,2026-05-26T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9451,2026-05-26T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9473,2026-05-26T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9332,2026-05-27T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9368,2026-05-27T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9172,2026-05-27T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9325,2026-05-27T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9311,2026-05-27T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9545,2026-05-28T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.954,2026-05-28T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.937,2026-05-28T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9339,2026-05-28T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9404,2026-05-28T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9478,2026-05-28T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.954,2026-05-28T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9178,2026-05-28T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9416,2026-05-28T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9262,2026-05-28T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9363,2026-05-29T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9211,2026-05-29T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9371,2026-05-29T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9565,2026-05-29T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9483,2026-05-29T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9409,2026-05-30T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9297,2026-05-30T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.944,2026-05-30T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9339,2026-05-30T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9396,2026-05-30T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9387,2026-06-01T04:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9366,2026-06-01T04:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.941,2026-06-01T04:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,,2026-06-01T04:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9223,2026-06-01T04:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.939,2026-06-01T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9385,2026-06-02T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9299,2026-06-02T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9379,2026-06-02T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9559,2026-06-02T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9417,2026-06-03T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9418,2026-06-03T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9397,2026-06-03T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9458,2026-06-03T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9262,2026-06-03T05:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9435,2026-06-03T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9428,2026-06-03T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9439,2026-06-03T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9453,2026-06-03T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9219,2026-06-03T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.937,2026-06-04T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9411,2026-06-04T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9361,2026-06-04T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9507,2026-06-04T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9372,2026-06-04T20:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9471,2026-06-05T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9396,2026-06-05T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9322,2026-06-05T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9222,2026-06-05T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9288,2026-06-05T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9237,2026-06-06T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9481,2026-06-06T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9454,2026-06-06T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9368,2026-06-06T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9389,2026-06-06T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9388,2026-06-07T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.936,2026-06-07T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9481,2026-06-07T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9281,2026-06-07T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9266,2026-06-07T12:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.964,2026-06-08T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9577,2026-06-08T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9262,2026-06-08T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9427,2026-06-08T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9613,2026-06-08T15:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9486,2026-06-10T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9326,2026-06-10T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9438,2026-06-10T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9411,2026-06-10T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9591,2026-06-10T10:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9303,2026-06-11T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9366,2026-06-11T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9347,2026-06-11T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.941,2026-06-11T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9386,2026-06-11T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9257,2026-06-11T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9313,2026-06-11T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9377,2026-06-11T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9302,2026-06-11T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9453,2026-06-11T18:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9428,2026-06-12T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9222,2026-06-12T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9321,2026-06-12T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9345,2026-06-12T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9288,2026-06-12T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9402,2026-06-14T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9345,2026-06-14T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.956,2026-06-14T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9388,2026-06-14T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9129,2026-06-14T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9399,2026-06-14T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9459,2026-06-14T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9442,2026-06-14T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9521,2026-06-14T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9463,2026-06-14T13:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9497,2026-06-16T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9372,2026-06-16T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9404,2026-06-16T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9376,2026-06-16T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9354,2026-06-16T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.971,2026-06-17T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9417,2026-06-17T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9526,2026-06-17T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9355,2026-06-17T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9445,2026-06-17T03:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9377,2026-06-18T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9364,2026-06-18T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9269,2026-06-18T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9279,2026-06-18T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.939,2026-06-18T06:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.936,2026-06-18T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9272,2026-06-18T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.952,2026-06-18T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9456,2026-06-18T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9482,2026-06-18T16:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9408,2026-06-19T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9406,2026-06-19T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9366,2026-06-19T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9488,2026-06-19T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9393,2026-06-19T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9453,2026-06-20T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9284,2026-06-20T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9454,2026-06-20T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9353,2026-06-20T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9396,2026-06-20T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9373,2026-06-21T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9435,2026-06-21T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9328,2026-06-21T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9349,2026-06-21T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9338,2026-06-21T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9455,2026-06-23T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9429,2026-06-23T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9242,2026-06-23T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9108,2026-06-23T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9285,2026-06-23T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9345,2026-06-23T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9373,2026-06-23T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.936,2026-06-23T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9437,2026-06-23T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9363,2026-06-23T19:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9511,2026-06-24T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.944,2026-06-24T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.947,2026-06-24T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9346,2026-06-24T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9566,2026-06-24T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9399,2026-06-25T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9475,2026-06-25T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9305,2026-06-25T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9305,2026-06-25T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9416,2026-06-25T23:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9445,2026-06-26T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.95,2026-06-26T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9404,2026-06-26T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9453,2026-06-26T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9318,2026-06-26T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9301,2026-06-27T22:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9439,2026-06-27T22:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9465,2026-06-27T22:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.927,2026-06-27T22:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.933,2026-06-27T22:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9353,2026-06-29T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9463,2026-06-29T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9378,2026-06-29T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9299,2026-06-29T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9638,2026-06-29T07:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.936,2026-06-29T22:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9549,2026-06-29T22:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9269,2026-06-29T22:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9407,2026-06-29T22:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,NOT_A_NUMBER,2026-06-29T22:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9497,2026-07-01T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9247,2026-07-01T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9574,2026-07-01T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9507,2026-07-01T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9727,2026-07-01T00:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9347,2026-07-01T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9285,2026-07-01T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9506,2026-07-01T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9368,2026-07-01T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9372,2026-07-01T17:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9296,2026-07-02T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9419,2026-07-02T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9367,2026-07-02T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9503,2026-07-02T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9255,2026-07-02T21:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9401,2026-07-04T09:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9258,2026-07-04T09:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9407,2026-07-04T09:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,f1_score,0.9546,2026-07-04T09:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,accuracy,0.9228,2026-07-04T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,auc_roc,0.9362,2026-07-04T09:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,precision,0.9272,2026-07-04T14:00:00Z,classification,"{""cohort"": ""all""}"
mlflow://experiment-5/medical-image-anomaly-detector,recall,0.9442,2026-07-04T14:00:00Z,classification,"{""cohort"": ""all""}"
