source_entity_ref,feature,missing_rate,outlier_rate,schema_valid,row_count,timestamp
mlflow://experiment-4/disease-progression-forecaster,age,0.0257,0.0062,true,18750,2026-07-25T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,bmi,0.0338,0.0041,true,16345,2026-07-25T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,activity_level,0.0292,0.0068,true,49038,2026-07-25T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,genetic_risk,0.0302,0.0075,true,20875,2026-07-25T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,environmental_exposure,0.0364,0.0075,true,45688,2026-07-25T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,social_support,0.0319,0.004,true,48614,2026-07-25T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,baseline_severity,0.0319,0.0067,true,37207,2026-07-28T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,biomarker_trend,0.0298,0.0054,true,29763,2026-07-28T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,treatment_adherence,0.0301,0.0059,true,36785,2026-07-28T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,comorbidity_count,0.0342,0.0059,true,31175,2026-07-28T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,age,0.0283,0.0042,true,36784,2026-07-28T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,bmi,0.029,0.0034,true,12513,2026-07-28T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,activity_level,0.0351,0.0033,true,22315,2026-07-28T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,genetic_risk,0.0231,0.0054,true,37561,2026-07-28T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,environmental_exposure,0.0287,0.0013,true,24708,2026-07-28T14:00:00Z
mlflow://experiment-4/disease-progression-forecaster,social_support,0.0285,0.0076,true,33019,2026-07-28T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0124,0.0012,true,39608,2026-05-02T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0166,0.0065,true,5874,2026-05-02T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.006,0.0024,true,44793,2026-05-02T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0126,0.0051,true,7584,2026-05-02T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0092,0.0053,true,29480,2026-05-02T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.011,0.0021,true,25773,2026-05-02T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0178,0.0073,true,29080,2026-05-02T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0232,0.0017,true,23366,2026-05-02T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0023,0.0039,true,6888,2026-05-02T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0183,0,true,39597,2026-05-02T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0144,0.0074,true,25751,2026-05-05T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0098,0.0057,true,43330,2026-05-05T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0033,0.0003,true,49615,2026-05-05T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0125,0.0058,true,25913,2026-05-05T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0085,0.0071,true,24383,2026-05-05T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0074,0.0056,false,17581,2026-05-05T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0119,0.0085,true,32103,2026-05-05T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0094,0.0059,true,20857,2026-05-05T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0102,0.0055,true,23884,2026-05-05T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0124,0.0079,true,11591,2026-05-05T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0181,0.0036,true,19392,2026-05-08T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0103,0.0037,true,9638,2026-05-08T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0098,0.0044,true,44756,2026-05-08T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.006,0.0081,true,22651,2026-05-08T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0113,0.0026,true,20246,2026-05-08T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0058,0.0065,true,29991,2026-05-08T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0095,0.0047,true,36015,2026-05-08T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0,0.007,true,18204,2026-05-08T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0168,0.0066,true,32053,2026-05-08T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0125,0,true,20597,2026-05-08T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0109,0.0029,true,31546,2026-05-11T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0099,0.005,true,29681,2026-05-11T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0111,0.0065,true,49002,2026-05-11T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0055,0.0055,true,22989,2026-05-11T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0152,0.0058,true,5501,2026-05-11T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0129,0.0048,true,29411,2026-05-11T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0058,0.0084,true,45754,2026-05-11T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0142,0,true,44913,2026-05-11T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0077,0.0053,true,9388,2026-05-11T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0083,0.0071,false,9464,2026-05-11T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0187,0.0059,true,35791,2026-05-14T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.004,0.0047,true,39473,2026-05-14T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0081,0.0059,true,12579,2026-05-14T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0153,0.0033,true,26595,2026-05-14T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0112,0.0075,true,33629,2026-05-14T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0082,0.0056,true,23537,2026-05-14T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0114,0.0065,true,29746,2026-05-14T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0098,0.004,true,36540,2026-05-14T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0132,0.0064,true,44322,2026-05-14T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0072,0.0034,true,19133,2026-05-14T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0093,0.0065,true,38144,2026-05-17T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0149,0.0084,true,45366,2026-05-17T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.008,0.0043,true,23001,2026-05-17T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0057,0.0031,true,30593,2026-05-17T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0205,0.0047,true,24962,2026-05-17T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.019,0.0077,true,12052,2026-05-17T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0007,0.0071,true,14378,2026-05-17T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0114,0.0043,true,28319,2026-05-17T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.01,0.0034,true,9404,2026-05-17T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0118,0.0033,true,16566,2026-05-17T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0051,0.0042,true,21729,2026-05-20T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0111,0.0025,true,19686,2026-05-20T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.012,0.0052,true,7195,2026-05-20T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0112,0.0042,true,49748,2026-05-20T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0085,0.0021,true,49509,2026-05-20T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0043,0.0064,true,33386,2026-05-20T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0011,0.0071,true,27750,2026-05-20T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0137,0.0047,true,36060,2026-05-20T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.008,0.0034,true,12871,2026-05-20T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0,0.0028,true,19220,2026-05-20T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0078,0.0061,true,18095,2026-05-23T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0151,0.0039,true,12685,2026-05-23T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0201,0.0045,true,40049,2026-05-23T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0001,0.004,true,46843,2026-05-23T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0126,0.0058,true,11953,2026-05-23T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0,0.0038,true,41275,2026-05-23T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0088,0.0062,true,33316,2026-05-23T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0069,0.0041,true,47942,2026-05-23T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0189,0.0063,true,43714,2026-05-23T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0062,0.0054,true,48608,2026-05-23T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0115,0.0053,true,31135,2026-05-26T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0024,0.0056,true,23568,2026-05-26T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0075,0.0065,true,8478,2026-05-26T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0158,0.0056,true,7719,2026-05-26T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0196,0.0055,true,11649,2026-05-26T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0116,0.0033,true,37533,2026-05-26T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0103,0.0022,true,20084,2026-05-26T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.008,0.0026,true,12734,2026-05-26T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0109,0.0047,false,8046,2026-05-26T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0045,0.0035,true,8681,2026-05-26T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.01,0.0036,true,13167,2026-05-29T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0063,0.0027,true,9285,2026-05-29T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0131,0.0083,true,12331,2026-05-29T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0054,0.0025,true,37122,2026-05-29T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0064,0.0083,true,31372,2026-05-29T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0011,0.0022,true,40923,2026-05-29T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0162,0.0037,true,39312,2026-05-29T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0154,0.0034,true,25450,2026-05-29T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.009,0.0049,true,22862,2026-05-29T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0127,0.0047,true,24098,2026-05-29T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0018,0.0058,true,24196,2026-06-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0072,0.0045,true,16633,2026-06-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0128,0.0029,true,34138,2026-06-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0102,0.0064,true,29173,2026-06-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0087,0.0068,true,35551,2026-06-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0184,0.008,true,10807,2026-06-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0,0.0067,true,12160,2026-06-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0123,0.0027,true,30615,2026-06-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.008,0.0054,true,49271,2026-06-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0143,0.0032,true,36773,2026-06-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.017,0.0065,true,29678,2026-06-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0116,0.0012,true,17031,2026-06-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0097,0.0022,true,24916,2026-06-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0131,0.0058,true,39074,2026-06-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0143,0.0048,false,13894,2026-06-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0094,0.0029,true,36201,2026-06-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0172,0.0084,true,31410,2026-06-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0053,0.0059,true,21843,2026-06-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0121,0.0075,true,37864,2026-06-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0104,0.0039,true,46425,2026-06-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0106,0.0055,true,9494,2026-06-07T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0045,0.0052,true,29521,2026-06-07T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0052,0.0037,true,17063,2026-06-07T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0109,0.0054,true,47278,2026-06-07T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0098,0.0034,true,44959,2026-06-07T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0021,0.0043,true,35775,2026-06-07T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0124,0.006,true,5642,2026-06-07T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0,0.0066,true,28508,2026-06-07T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0169,0.0059,true,21634,2026-06-07T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0137,0.0039,true,41602,2026-06-07T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0039,0.0057,true,30642,2026-06-10T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0172,0.0065,true,30762,2026-06-10T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0116,0.005,true,25762,2026-06-10T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0031,0.004,true,44873,2026-06-10T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0147,0.0022,true,25371,2026-06-10T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0134,0.0033,true,46531,2026-06-10T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0108,0.0063,true,25999,2026-06-10T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0101,0.0065,true,43819,2026-06-10T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0091,0.0038,true,27204,2026-06-10T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0084,0.0028,true,28602,2026-06-10T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0108,0.0063,true,43685,2026-06-13T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0187,0.0038,true,22703,2026-06-13T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0074,0.0049,true,45274,2026-06-13T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0044,0.0061,true,14100,2026-06-13T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0089,0.0028,true,24463,2026-06-13T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0101,0.0054,true,23672,2026-06-13T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.01,0.0062,true,37586,2026-06-13T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0,0.0043,true,33314,2026-06-13T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0086,0.0092,true,34492,2026-06-13T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0188,0.005,true,15572,2026-06-13T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0072,0.0067,true,47510,2026-06-16T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0074,0.0102,true,38902,2026-06-16T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0129,0.0062,true,47904,2026-06-16T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0109,0.0038,true,47537,2026-06-16T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0077,0.0047,true,10356,2026-06-16T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0119,0.0044,true,28899,2026-06-16T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.008,0.0035,true,17337,2026-06-16T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.008,0.005,true,35999,2026-06-16T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0124,0.0079,true,33692,2026-06-16T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0085,0.0093,true,11636,2026-06-16T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0084,0.0046,true,47165,2026-06-19T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0102,0.0084,true,17884,2026-06-19T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0129,0.002,true,20480,2026-06-19T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0115,0.003,true,39263,2026-06-19T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0147,0.0061,true,9116,2026-06-19T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0028,0.0072,true,19192,2026-06-19T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0055,0.0032,true,42481,2026-06-19T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0129,0.0066,true,9891,2026-06-19T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0115,0.002,true,36077,2026-06-19T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0054,0.0087,true,23007,2026-06-19T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0191,0.0086,true,8818,2026-06-22T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0106,0.0021,true,6771,2026-06-22T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0097,0.0033,true,8139,2026-06-22T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0117,0.0073,true,21662,2026-06-22T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0106,0.0087,true,33642,2026-06-22T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0136,0.0016,true,43946,2026-06-22T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0092,0.0044,true,42786,2026-06-22T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.006,0.0052,true,29972,2026-06-22T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0138,0.0034,true,5328,2026-06-22T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0082,0.0085,true,34049,2026-06-22T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0187,0.0032,true,37616,2026-06-25T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0123,0.0066,true,27153,2026-06-25T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0071,0.004,true,36036,2026-06-25T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0089,0.0047,true,48189,2026-06-25T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0193,0.0078,true,20764,2026-06-25T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0167,0.0039,true,35842,2026-06-25T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.021,0.0072,true,45188,2026-06-25T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0108,0.0059,true,19949,2026-06-25T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0044,0.0057,true,11797,2026-06-25T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0093,0.0056,true,44934,2026-06-25T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0136,0.0051,true,10778,2026-06-28T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0126,0.004,true,39307,2026-06-28T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0125,0.0058,true,14749,2026-06-28T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0115,0.0043,true,24982,2026-06-28T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0126,0.0011,true,16769,2026-06-28T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0089,0.004,true,19868,2026-06-28T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0166,0.0042,true,39507,2026-06-28T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0085,0.0042,true,30659,2026-06-28T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0135,0.0078,true,44992,2026-06-28T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0101,0.0062,true,36822,2026-06-28T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0005,0.0018,true,19063,2026-07-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.0076,0.0022,true,36923,2026-07-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.0212,0.0005,true,13770,2026-07-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0134,0.0068,true,24657,2026-07-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0109,0.003,true,43738,2026-07-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,region_size,0.0081,0.0004,true,20965,2026-07-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,symmetry_score,0.0165,0.0054,true,11492,2026-07-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,calcification_count,0.0125,0.002,true,25917,2026-07-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,density_category,0.0106,0.0019,true,25203,2026-07-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,prior_finding_flag,0.0034,0.0052,true,31745,2026-07-01T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,pixel_intensity_mean,0.0118,0.0047,false,45496,2026-07-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,texture_entropy,0.01,0.0036,true,40963,2026-07-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,shape_regularity,0.024,0.0063,true,29536,2026-07-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,contrast_ratio,0.0124,0.0019,true,32483,2026-07-04T14:00:00Z
mlflow://experiment-5/medical-image-anomaly-detector,edge_density,0.0086,0.0082,true,20212,2026-07-04T14:00:00Z
